Montreal,Auberge Alternative,"Old Montreal, Montreal","US$1,222",Bed in 10-Bed Mixed Dormitory Room,8.5,2022-05-01,2022-06-01,2,2
Montreal,Hôtel Saint-Laurent Montréal,"Downtown Montreal, Montréal","US$4,596",One-Bedroom Suite - Non-Smoking,8.1,2022-05-01,2022-06-01,2,2
Montreal,Sonder Le Victoria,"Old Montreal, Montréal","US$4,513",One-Bedroom Suite,8.2,2022-05-01,2022-06-01,2,2
Montreal,Parc Suites Hotel,"Plateau Mont Royal, Montréal","US$4,866",Deluxe King Suite,8.2,2022-05-01,2022-06-01,2,2
Montreal,in front of parc Baldwin Suite appartment,"Plateau Mont Royal, Montréal","US$1,610",One-Bedroom Apartment,6.0,2022-05-01,2022-06-01,2,2
Montreal,Apartment &amp; Studio Palais des Congres,"Downtown Montreal, Montréal","US$2,999",Apartment with Garden View,8.6,2022-05-01,2022-06-01,2,2
Montreal,fully renovated Room Apartment Suite,"Plateau Mont Royal, Montréal","US$1,739",One-Bedroom Apartment,5.4,2022-05-01,2022-06-01,2,2
Montreal,Shiny Spacious Condo with Perfect View in Crescent,"Downtown Montreal, Montréal","US$5,214",Deluxe Apartment,8.0,2022-05-01,2022-06-01,2,2
Montreal,Sweet Suites in Montreal,"Downtown Montreal, Montréal","US$5,632",Apartment with Balcony,0.0,2022-05-01,2022-06-01,2,2
Montreal,LeMilton Centrally Located 4 Enjoyable Experience,"Plateau Mont Royal, Montréal","US$5,130",One-Bedroom Apartment,7.5,2022-05-01,2022-06-01,2,2
Montreal,Golden Castle,"Downtown Montreal, Montréal","US$6,049",Apartment with Terrace,7.8,2022-05-01,2022-06-01,2,2
Montreal,Le Mille Neuf Furnished Apartments,"Downtown Montreal, Montréal","US$4,195",Two-Bedroom Apartment,9.3,2022-06-01,2022-07-01,2,2
Montreal,LHotel,"Old Montreal, Montréal","US$20,471",Superior King Room,8.6,2022-06-01,2022-07-01,2,2
Montreal,Parc Avenue Residences,"Plateau Mont Royal, Montréal","US$11,608",Apartment with Bunk Bed 201,7.6,2022-06-01,2022-07-01,2,2
Montreal,Hotel Nelligan,"Old Montreal, Montréal","US$26,228",Superior King Room,9.2,2022-06-01,2022-07-01,2,2
Montreal,HOTEL10,"Downtown Montreal, Montréal","US$22,384",Deluxe King Room,8.6,2022-06-01,2022-07-01,2,2
Montreal,Le Nouvel Hotel,"Downtown Montreal, Montréal","US$15,319",King Room,8.2,2022-06-01,2022-07-01,2,2
Montreal,Urban Liv MTL,"Plateau Mont Royal, Montréal","US$19,281",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Plateau Liv MTL,"Plateau Mont Royal, Montréal","US$33,125",Apartment with Balcony,0.0,2022-06-01,2022-07-01,2,2
Montreal,Faubourg Papineau,"Downtown Montreal, Montréal","US$5,053",Studio,0.0,2022-06-01,2022-07-01,2,2
Montreal,Parc Avenue Lofts,"Plateau Mont Royal, Montréal","US$13,825",Apartment P1-202,7.0,2022-06-01,2022-07-01,2,2
Montreal,Best Western Plus Montreal Downtown- Hotel Europa,"Downtown Montreal, Montréal","US$12,195",Small Standard Queen Room,7.7,2022-06-01,2022-07-01,2,2
Montreal,Sonder Saint Paul,"Old Montreal, Montréal","US$19,323",Deluxe Queen Room,7.6,2022-06-01,2022-07-01,2,2
Montreal,Monthly Stay Montreal Queen and double bed Fast WIFI Parking Airport Park Baby Friendly,"Lachine, Montréal","US$1,798",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Hotel Newstar Montréal,"Saint Leonard, Montréal","US$6,729",Superior Queen Room with Kitchenette,6.8,2022-06-01,2022-07-01,2,2
Montreal,The Bay Suites - Plateau Mont Royal,"Plateau Mont Royal, Montréal","US$30,200",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Lofts du Parc LaHaie,"Plateau Mont Royal, Montréal","US$7,608",Studio,8.8,2022-06-01,2022-07-01,2,2
Montreal,Sonder Gare Saint Denis,"Downtown Montreal, Montréal","US$7,768",Queen Studio,8.7,2022-06-01,2022-07-01,2,2
Montreal,Sonder Le Victoria,"Old Montreal, Montréal","US$8,990",Deluxe Studio,8.2,2022-06-01,2022-07-01,2,2
Montreal,Gite du Survenant Montreal,"Hochelaga-Maisonneuve, Montréal","US$7,392",Deluxe Double Room,8.8,2022-06-01,2022-07-01,2,2
Montreal,Chic Liv MTL,"Plateau Mont Royal, Montréal","US$27,835",Superior Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Apartments near Montreal’s Metro Frontenac,Montréal,"US$11,178",5-Bedroom Apartment,8.4,2022-06-01,2022-07-01,2,2
Montreal,Boutique Notre Dame,"Old Montreal, Montréal","US$22,830",Loft,7.8,2022-06-01,2022-07-01,2,2
Montreal,LaCité Furnished apartments,"Plateau Mont Royal, Montréal","US$2,503",One-Bedroom Apartment,8.3,2022-06-01,2022-07-01,2,2
Montreal,Les appartements Loft Jacques-Cartier,"Plateau Mont Royal, Montréal","US$5,837",One-Bedroom Apartment with Balcony 4044,9.6,2022-06-01,2022-07-01,2,2
Montreal,Sonder at Penny Lane,"Old Montreal, Montréal","US$9,062",Standard Suite,8.4,2022-06-01,2022-07-01,2,2
Montreal,Sonder at The Richmond,"Downtown Montreal, Montréal","US$8,631",One-Bedroom Suite,8.4,2022-06-01,2022-07-01,2,2
Montreal,Sonder Maisonneuve,"Downtown Montreal, Montréal","US$10,237",One-Bedroom Suite,9.1,2022-06-01,2022-07-01,2,2
Montreal,Sonder Le Guerin,"Plateau Mont Royal, Montréal","US$8,415",One-Bedroom Suite,8.6,2022-06-01,2022-07-01,2,2
Montreal,Griffintown Hôtel,"Downtown Montreal, Montréal","US$13,018",Deluxe Apartment,8.5,2022-06-01,2022-07-01,2,2
Montreal,Urban Liv MTL,"Plateau Mont Royal, Montréal","US$19,281",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Soho Liv MTL,"Plateau Mont Royal, Montréal","US$14,294",One-Bedroom Apartment,9.0,2022-06-01,2022-07-01,2,2
Montreal,Downtown Liv MTL,"Downtown Montreal, Montréal","US$16,472",One-Bedroom Apartment,8.1,2022-06-01,2022-07-01,2,2
Montreal,Main Liv MTL,"Plateau Mont Royal, Montréal","US$13,846",Apartment - Split Level,8.0,2022-06-01,2022-07-01,2,2
Montreal,MTL Liv MTL,"Plateau Mont Royal, Montréal","US$13,610",One-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Alywin Apartments in Hochelaga,"Hochelaga-Maisonneuve, Montréal","US$3,943",Loft,7.6,2022-06-01,2022-07-01,2,2
Montreal,Plateau Liv MTL,"Plateau Mont Royal, Montréal","US$33,125",Apartment with Balcony,0.0,2022-06-01,2022-07-01,2,2
Montreal,Les appartements HOMA,"Hochelaga-Maisonneuve, Montréal","US$4,325",One-Bedroom Apartment,8.5,2022-06-01,2022-07-01,2,2
Montreal,Sweet Suites in Montreal,"Downtown Montreal, Montréal","US$13,961",Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,LeMilton Centrally Located 4 Enjoyable Experience,"Plateau Mont Royal, Montréal","US$10,125",One-Bedroom Apartment,7.5,2022-06-01,2022-07-01,2,2
Montreal,Le Mount Stephen,"Downtown Montreal, Montréal","US$27,441",Premium Queen Room,9.2,2022-07-01,2022-08-01,2,2
Montreal,LHotel,"Old Montreal, Montréal","US$18,508",Superior King Room,8.6,2022-07-01,2022-08-01,2,2
Montreal,François-Denis Apartments,"Plateau Mont Royal, Montréal","US$8,419",Apartment with Balcony,9.3,2022-07-01,2022-08-01,2,2
Montreal,Hotel Chez Swann,"Downtown Montreal, Montréal","US$19,276","Standard Room, Queen or King",8.9,2022-07-01,2022-08-01,2,2
Montreal,Hotel Nelligan,"Old Montreal, Montréal","US$30,334",Junior Suite,9.2,2022-07-01,2022-08-01,2,2
Montreal,Le Saint-Sulpice Hotel Montreal,"Old Montreal, Montréal","US$20,018",Deluxe Queen Suite,9.2,2022-07-01,2022-08-01,2,2
Montreal,Auberge du Vieux Port,"Old Montreal, Montréal","US$20,094",Signature King Room with St. Paul Street View,9.0,2022-07-01,2022-08-01,2,2
Montreal,Hotel Kutuma,"Plateau Mont Royal, Montréal","US$15,815",Superior Queen Room,8.8,2022-07-01,2022-08-01,2,2
Montreal,HOTEL10,"Downtown Montreal, Montréal","US$14,862",King Room,8.6,2022-07-01,2022-08-01,2,2
Montreal,Le Nouvel Hotel,"Downtown Montreal, Montréal","US$13,056",King Room,8.2,2022-07-01,2022-08-01,2,2
Montreal,Le Petit Hotel Montreal,"Old Montreal, Montréal","US$19,401",King Room,9.2,2022-07-01,2022-08-01,2,2
Montreal,William Gray,"Old Montreal, Montréal","US$24,198",Standard King Room - Alcove,8.6,2022-07-01,2022-08-01,2,2
Montreal,Hôtel Le Germain Montréal,"Downtown Montreal, Montréal","US$22,831",Deluxe Queen Room with Two Queen Beds,9.0,2022-07-01,2022-08-01,2,2
Montreal,Hotel Gault,"Old Montreal, Montréal","US$22,310",Loft,9.1,2022-07-01,2022-08-01,2,2
Montreal,Auberge Alternative,"Old Montreal, Montréal","US$1,502",Bed in 10-Bed Mixed Dormitory Room,8.5,2022-07-01,2022-08-01,2,2
Montreal,Auberge Les Bons Matins,"Downtown Montreal, Montréal","US$14,906",Comfort Room,9.0,2022-07-01,2022-08-01,2,2
Montreal,Hotel Newstar Montréal,"Saint Leonard, Montréal","US$4,697",Standard Double Room with Two Double Beds,6.8,2022-07-01,2022-08-01,2,2
Montreal,Auberge de La Fontaine,"Plateau Mont Royal, Montréal","US$14,830",Standard Queen Room,8.9,2022-07-01,2022-08-01,2,2
Montreal,Sonder Saint Paul,"Old Montreal, Montréal","US$13,006",Deluxe Queen Room,7.6,2022-07-01,2022-08-01,2,2
Montreal,Hotel Le Chablis Cadillac,Montréal,"US$7,401",Comfort Room,6.9,2022-07-01,2022-08-01,2,2
Montreal,Hotel Espresso Montreal Centre-Ville / Downtown,"Downtown Montreal, Montréal","US$13,400",Superior Queen Room with Two Queen Beds,7.2,2022-07-01,2022-08-01,2,2
Montreal,Hotel Auberge Manoir Ville Marie,"Hochelaga-Maisonneuve, Montréal","US$10,803",Comfort Room,6.8,2022-07-01,2022-08-01,2,2
Montreal,The Bay Suites - Plateau Mont Royal,"Plateau Mont Royal, Montréal","US$19,291",Two-Bedroom Apartment,0.0,2022-07-01,2022-08-01,2,2
Montreal,Golden Castle,"Downtown Montreal, Montréal","US$15,974",Two-Bedroom Apartment,7.8,2022-07-01,2022-08-01,2,2
Montreal,Studio with wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,Hôtel Le Cantlie Suites,"Downtown Montreal, Montréal","US$5,848",Executive Suite with 2 Double Beds,8.4,2022-07-01,2022-08-01,2,2
Montreal,Chateau Versailles,"Downtown Montreal, Montréal","US$9,451",Suite,7.6,2022-07-01,2022-08-01,2,2
Montreal,Hotel Place D'Armes,"Old Montreal, Montréal","US$19,083",One-Bedroom Suite,9.1,2022-07-01,2022-08-01,2,2
Montreal,Studio with enclosed garden and wifi at Montreal,"Downtown Montreal, Montréal","US$3,293",One-Bedroom Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,Studio with garden and wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,293",One-Bedroom Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,Studio with garden and wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,339",One-Bedroom Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,L'Appartement Hôtel,"Plateau Mont Royal, Montréal","US$4,588",One-Bedroom Suite,8.7,2022-07-01,2022-08-01,2,2
Montreal,Hotel Faubourg Montreal Centre-Ville Downtown,"Downtown Montreal, Montréal","US$6,866",King Suite,7.6,2022-07-01,2022-08-01,2,2
Montreal,Hutchison Apartments by Restavio,"Plateau Mont Royal, Montréal","US$10,157",Standard Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,Auberge du Carre St-Louis,"Plateau Mont Royal, Montréal","US$8,318",Deluxe suite with queen bed and hot tub,7.9,2022-07-01,2022-08-01,2,2
Montreal,Montreal centre three bedroom apt 6min downtown 18min to airport,Montréal,"US$4,528",Three-Bedroom Apartment,7.2,2022-07-01,2022-08-01,2,2
Montreal,Studio with enclosed garden and wifi at Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-07-01,2022-08-01,2,2
Montreal,Le Mille Neuf Furnished Apartments,"Downtown Montreal, Montréal","US$4,852",Loft,9.3,2022-07-01,2022-08-01,2,2
Montreal,Lofts du Vieux-Port,"Old Montreal, Montréal","US$13,075",Loft,9.3,2022-07-01,2022-08-01,2,2
Montreal,Le Square Phillips Hôtel &amp; Suites,"Downtown Montreal, Montréal","US$7,236",One-Bedroom King Suite,9.1,2022-07-01,2022-08-01,2,2
Montreal,Sonder at Penny Lane,"Old Montreal, Montréal","US$8,423",Standard Suite,8.4,2022-07-01,2022-08-01,2,2
Montreal,Prince Arthur Suites,"Plateau Mont Royal, Montréal","US$5,501",Apartment - Split Level,9.3,2022-07-01,2022-08-01,2,2
Montreal,Sonder Gare Saint Denis,"Downtown Montreal, Montréal","US$7,779",Suite with Balcony,8.7,2022-07-01,2022-08-01,2,2
Montreal,Sonder Le Guerin,"Plateau Mont Royal, Montréal","US$8,448",One-Bedroom Suite,8.6,2022-07-01,2022-08-01,2,2
Montreal,Griffintown Hôtel,"Downtown Montreal, Montréal","US$12,673",Deluxe Apartment,8.5,2022-07-01,2022-08-01,2,2
Montreal,in front of parc Baldwin Suite appartment,"Plateau Mont Royal, Montréal","US$1,610",One-Bedroom Apartment,6.0,2022-07-01,2022-08-01,2,2
Montreal,Sonder Le Victoria,"Old Montreal, Montréal","US$8,572",One-Bedroom Suite,8.2,2022-07-01,2022-08-01,2,2
Montreal,Parc Suites Hotel,"Plateau Mont Royal, Montréal","US$5,807",Deluxe Queen Suite,8.2,2022-07-01,2022-08-01,2,2
Montreal,fully renovated Room Apartment Suite,"Plateau Mont Royal, Montréal","US$1,739",One-Bedroom Apartment,5.4,2022-07-01,2022-08-01,2,2
Montreal,Apartment &amp; Studio Palais des Congres,"Downtown Montreal, Montréal","US$4,132",Apartment,8.6,2022-07-01,2022-08-01,2,2
Montreal,Shiny Spacious Condo with Perfect View in Crescent,"Downtown Montreal, Montréal","US$14,689",Apartment with Balcony,8.0,2022-07-01,2022-08-01,2,2
Montreal,Sweet Suites in Montreal,"Downtown Montreal, Montréal","US$15,974",One-Bedroom Apartment,0.0,2022-07-01,2022-08-01,2,2
